Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                                   2             GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}::operator()(int) const <cycle 1> [133]
                0.00    0.00       3/3           GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [182]
[109]    0.0    0.00    0.00       5         std::function<void (int)>::operator()(int) const <cycle 1> [109]
                0.00    0.00       5/5           std::_Function_base::_M_empty() const [108]
                0.00    0.00       5/20          int&& std::forward<int>(std::remove_reference<int>::type&) [47]
                                   5             std::_Function_handler<void (int), GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}>::_M_invoke(std::_Any_data const&, int&&) <cycle 1> [115]
-----------------------------------------------
                0.00    0.00       5/5           GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}* const& std::_Any_data::_M_access<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}*>() const [111]
[110]    0.0    0.00    0.00       5         std::_Any_data::_M_access() const [110]
-----------------------------------------------
                0.00    0.00       5/5           std::_Function_base::_Base_manager<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}>::_M_get_pointer(std::_Any_data const&) [113]
[111]    0.0    0.00    0.00       5         GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}* const& std::_Any_data::_M_access<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}*>() const [111]
                0.00    0.00       5/5           std::_Any_data::_M_access() const [110]
-----------------------------------------------
                0.00    0.00       1/5           main [7]
                0.00    0.00       1/5           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [195]
                0.00    0.00       3/5           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [155]
[112]    0.0    0.00    0.00       5         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [112]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [104]
-----------------------------------------------
                0.00    0.00       5/5           std::_Function_handler<void (int), GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}>::_M_invoke(std::_Any_data const&, int&&) <cycle 1> [115]
[113]    0.0    0.00    0.00       5         std::_Function_base::_Base_manager<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}>::_M_get_pointer(std::_Any_data const&) [113]
                0.00    0.00       5/5           GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}* const& std::_Any_data::_M_access<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}*>() const [111]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::pop_back() [120]
[114]    0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [114]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [105]
-----------------------------------------------
                                   5             std::function<void (int)>::operator()(int) const <cycle 1> [109]
[115]    0.0    0.00    0.00       5         std::_Function_handler<void (int), GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}>::_M_invoke(std::_Any_data const&, int&&) <cycle 1> [115]
                0.00    0.00       5/20          int&& std::forward<int>(std::remove_reference<int>::type&) [47]
                0.00    0.00       5/5           std::_Function_base::_Base_manager<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}>::_M_get_pointer(std::_Any_data const&) [113]
                                   5             std::enable_if<is_invocable_r_v<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>, void>::type std::__invoke_r<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>(GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int&&) <cycle 1> [124]
-----------------------------------------------
                0.00    0.00       5/5           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [128]
[116]    0.0    0.00    0.00       5         int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [116]
                0.00    0.00       5/5           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [130]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [121]
[117]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [117]
                0.00    0.00       5/35          std::allocator<int>::allocator(std::allocator<int> const&) [18]
                0.00    0.00       5/21          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [43]
                0.00    0.00       5/44          std::allocator<int>::~allocator() [15]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [121]
[118]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [118]
                0.00    0.00       5/55          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [11]
                0.00    0.00       5/5           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [129]
-----------------------------------------------
                0.00    0.00       5/5           GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}::operator()(int) const <cycle 1> [133]
[119]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::back() [119]
                0.00    0.00       5/16          std::vector<int, std::allocator<int> >::end() [55]
                0.00    0.00       5/5           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [107]
                0.00    0.00       5/10          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [79]
-----------------------------------------------
                0.00    0.00       5/5           GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}::operator()(int) const <cycle 1> [133]
[120]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::pop_back() [120]
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [114]
-----------------------------------------------
                0.00    0.00       1/5           main [7]
                0.00    0.00       4/5           GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [182]
[121]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [121]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [117]
                0.00    0.00       5/16          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [52]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [118]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [194]
[122]    0.0    0.00    0.00       5         void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [122]
                0.00    0.00       5/14          std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [58]
                0.00    0.00       5/21          operator new(unsigned long, void*) [44]
                0.00    0.00       5/11          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [68]
-----------------------------------------------
                0.00    0.00       5/5           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [130]
[123]    0.0    0.00    0.00       5         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [123]
                0.00    0.00       5/5           void std::__fill_a<int*, int>(int*, int*, int const&) [131]
-----------------------------------------------
                                   5             std::_Function_handler<void (int), GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}>::_M_invoke(std::_Any_data const&, int&&) <cycle 1> [115]
[124]    0.0    0.00    0.00       5         std::enable_if<is_invocable_r_v<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>, void>::type std::__invoke_r<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>(GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int&&) <cycle 1> [124]
                0.00    0.00       5/20          int&& std::forward<int>(std::remove_reference<int>::type&) [47]
                0.00    0.00       5/10          GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}& std::forward<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&>(std::remove_reference<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&>::type&) [83]
                                   5             void std::__invoke_impl<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>(std::__invoke_other, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int&&) <cycle 1> [125]
-----------------------------------------------
                                   5             std::enable_if<is_invocable_r_v<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>, void>::type std::__invoke_r<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>(GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int&&) <cycle 1> [124]
[125]    0.0    0.00    0.00       5         void std::__invoke_impl<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>(std::__invoke_other, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int&&) <cycle 1> [125]
                0.00    0.00       5/10          GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}& std::forward<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&>(std::remove_reference<GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&>::type&) [83]
                0.00    0.00       5/20          int&& std::forward<int>(std::remove_reference<int>::type&) [47]
                                   5             GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}::operator()(int) const <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       5/5           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [130]
[126]    0.0    0.00    0.00       5         std::__size_to_integer(unsigned long) [126]
-----------------------------------------------
                0.00    0.00       5/5           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [130]
[127]    0.0    0.00    0.00       5         std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [127]
-----------------------------------------------
                0.00    0.00       5/5           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [129]
[128]    0.0    0.00    0.00       5         int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [128]
                0.00    0.00       5/5           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [116]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [118]
[129]    0.0    0.00    0.00       5         int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [129]
                0.00    0.00       5/5           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [128]
-----------------------------------------------
                0.00    0.00       5/5           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [116]
[130]    0.0    0.00    0.00       5         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [130]
                0.00    0.00       5/5           std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [127]
                0.00    0.00       5/5           std::__size_to_integer(unsigned long) [126]
                0.00    0.00       5/5           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [123]
-----------------------------------------------
                0.00    0.00       5/5           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [123]
[131]    0.0    0.00    0.00       5         void std::__fill_a<int*, int>(int*, int*, int const&) [131]
                0.00    0.00       5/5           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [132]
-----------------------------------------------
                0.00    0.00       5/5           void std::__fill_a<int*, int>(int*, int*, int const&) [131]
[132]    0.0    0.00    0.00       5         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [132]
-----------------------------------------------
                                   5             void std::__invoke_impl<void, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int>(std::__invoke_other, GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}&, int&&) <cycle 1> [125]
[133]    0.0    0.00    0.00       5         GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}::operator()(int) const <cycle 1> [133]
                0.00    0.00      75/85          std::vector<int, std::allocator<int> >::operator[](unsigned long) [9]
                0.00    0.00      25/30          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [21]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::push_back(int const&) [82]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::back() [119]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::pop_back() [120]
                0.00    0.00       3/3           int const& std::min<int>(int const&, int const&) [169]
                0.00    0.00       3/4           std::vector<int, std::allocator<int> >::vector() [144]
                0.00    0.00       3/23          std::vector<int, std::allocator<int> >::~vector() [33]
                0.00    0.00       3/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [165]
                                   2             std::function<void (int)>::operator()(int) const <cycle 1> [109]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [140]
[134]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [134]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [141]
[135]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [135]
                0.00    0.00       4/11          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [61]
-----------------------------------------------
                0.00    0.00       4/4           main [7]
[136]    0.0    0.00    0.00       4         bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [136]
                0.00    0.00       8/20          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [45]
-----------------------------------------------
                0.00    0.00       1/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [184]
                0.00    0.00       3/4           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [164]
[137]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [137]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [141]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [139]
[138]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [138]
                0.00    0.00       4/9           std::allocator<int>::allocator() [85]
                0.00    0.00       4/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [46]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<int, std::allocator<int> >::vector() [144]
[139]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [139]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [138]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [97]
[140]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [140]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [134]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [137]
[141]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [141]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [135]
-----------------------------------------------
                0.00    0.00       1/4           main [7]
                0.00    0.00       3/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [165]
[142]    0.0    0.00    0.00       4         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [142]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [86]
-----------------------------------------------
                0.00    0.00       1/4           main [7]
                0.00    0.00       3/4           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [164]
[143]    0.0    0.00    0.00       4         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [143]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [86]
-----------------------------------------------
                0.00    0.00       1/4           GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [182]
                0.00    0.00       3/4           GFG::findSCC(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)::{lambda(int)#1}::operator()(int) const <cycle 1> [133]
[144]    0.0    0.00    0.00       4         std::vector<int, std::allocator<int> >::vector() [144]
                0.00    0.00       4/4           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [139]
-----------------------------------------------
                0.00    0.00       3/3           void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [161]
[145]    0.0    0.00    0.00       3         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [145]
                0.00    0.00       3/23          std::vector<int, std::allocator<int> >::~vector() [33]
-----------------------------------------------
                0.00    0.00       3/3           void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [162]
[146]    0.0    0.00    0.00       3         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [146]
                0.00    0.00       3/14          std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [58]
                0.00    0.00       3/21          operator new(unsigned long, void*) [44]
                0.00    0.00       3/11          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [68]
-----------------------------------------------
                0.00    0.00       3/3           void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [163]
[147]    0.0    0.00    0.00       3         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [147]
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [103]
                0.00    0.00       3/21          operator new(unsigned long, void*) [44]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [167]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [153]
[148]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [148]
-----------------------------------------------
                0.00    0.00       3/3           main [7]
[149]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator++() [149]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [164]
[150]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [150]
                0.00    0.00       6/20          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [45]
-----------------------------------------------
                0.00    0.00       3/3           main [7]
