Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       5/5           std::__detail::_Prime_rehash_policy::_M_state() const [198]
                0.00    0.00       5/5           std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node_code_cache<false>&, unsigned long) const [195]
                0.00    0.00       5/5           std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<int, false>*) [204]
                0.00    0.00       5/10          std::__detail::_Node_iterator<int, true, false>::_Node_iterator(std::__detail::_Hash_node<int, false>*) [134]
                0.00    0.00       1/1           std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_rehash(unsigned long, unsigned long const&) [302]
                0.00    0.00       1/11          std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(unsigned long) const [83]
-----------------------------------------------
                0.00    0.00       5/5           std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<int, false>*, unsigned long) [203]
[204]    0.0    0.00    0.00       5         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<int, false>*) [204]
                0.00    0.00       4/9           std::__detail::_Hash_node<int, false>::_M_next() const [146]
                0.00    0.00       4/4           std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&) const [242]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::list<int, std::allocator<int> >::back() [229]
[205]    0.0    0.00    0.00       5         std::_List_iterator<int>::operator--() [205]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<int, false>*) [234]
[206]    0.0    0.00    0.00       5         std::pointer_traits<std::__detail::_Hash_node<int, false>*>::pointer_to(std::__detail::_Hash_node<int, false>&) [206]
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>* std::addressof<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>&) [241]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [225]
[207]    0.0    0.00    0.00       5         std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::__allocated_ptr(std::allocator<std::_List_node<std::pair<int, int> > >&, std::_List_node<std::pair<int, int> >*) [207]
                0.00    0.00       5/5           std::allocator<std::_List_node<std::pair<int, int> > >* std::__addressof<std::allocator<std::_List_node<std::pair<int, int> > > >(std::allocator<std::_List_node<std::pair<int, int> > >&) [236]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [225]
[208]    0.0    0.00    0.00       5         std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::~__allocated_ptr() [208]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [225]
[209]    0.0    0.00    0.00       5         std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::operator=(decltype(nullptr)) [209]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<int, false>*) [234]
[210]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<int, false> >&, std::__detail::_Hash_node<int, false>*, unsigned long) [210]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::deallocate(std::__detail::_Hash_node<int, false>*, unsigned long) [179]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_node(std::__detail::_Hash_node<int, false>*) [233]
[211]    0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::destroy<int>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*) [211]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::destroy<int>(int*) [180]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&) [232]
[212]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::allocate(std::allocator<std::__detail::_Hash_node<int, false> >&, unsigned long) [212]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::allocate(unsigned long, void const*) [181]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&) [232]
[213]    0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::construct<int, int const&>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*, int const&) [213]
                0.00    0.00       5/109         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<std::__detail::_Hash_node<int, false> >::construct<int, int const&>(int*, int const&) [182]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_put_node(std::_List_node<std::pair<int, int> >*) [224]
[214]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::_List_node<std::pair<int, int> > > >::deallocate(std::allocator<std::_List_node<std::pair<int, int> > >&, std::_List_node<std::pair<int, int> >*, unsigned long) [214]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::_List_node<std::pair<int, int> > >::deallocate(std::_List_node<std::pair<int, int> >*, unsigned long) [183]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_clear() [316]
[215]    0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<std::_List_node<std::pair<int, int> > > >::destroy<std::pair<int, int> >(std::allocator<std::_List_node<std::pair<int, int> > >&, std::pair<int, int>*) [215]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<std::_List_node<std::pair<int, int> > >::destroy<std::pair<int, int> >(std::pair<int, int>*) [184]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_node() [222]
[216]    0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::_List_node<std::pair<int, int> > > >::allocate(std::allocator<std::_List_node<std::pair<int, int> > >&, unsigned long) [216]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::_List_node<std::pair<int, int> > >::allocate(unsigned long, void const*) [185]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [225]
[217]    0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<std::_List_node<std::pair<int, int> > > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::_List_node<std::pair<int, int> > >&, std::pair<int, int>*, std::pair<int, int>&&) [217]
                0.00    0.00       5/20          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [42]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<std::_List_node<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [186]
-----------------------------------------------
                0.00    0.00       5/5           void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [259]
[218]    0.0    0.00    0.00       5         std::_List_const_iterator<int>::operator++() [218]
-----------------------------------------------
                0.00    0.00       5/5           std::pair<std::__detail::_Node_iterator<int, true, false>, bool> std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > >(int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > const&, std::integral_constant<bool, true>) [126]
[219]    0.0    0.00    0.00       5         std::pair<std::__detail::_Node_iterator<int, true, false>, bool>::pair<std::__detail::_Node_iterator<int, true, false>, bool, true>(std::__detail::_Node_iterator<int, true, false>&&, bool&&) [219]
                0.00    0.00       5/5           std::__detail::_Node_iterator<int, true, false>&& std::forward<std::__detail::_Node_iterator<int, true, false> >(std::remove_reference<std::__detail::_Node_iterator<int, true, false> >::type&) [239]
                0.00    0.00       5/10          bool&& std::forward<bool>(std::remove_reference<bool>::type&) [138]
-----------------------------------------------
                0.00    0.00       5/5           std::pair<std::__detail::_Node_iterator<int, true, false>, bool> std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > >(int const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > const&, std::integral_constant<bool, true>) [126]
[220]    0.0    0.00    0.00       5         std::pair<std::__detail::_Node_iterator<int, true, false>, bool>::pair<std::__detail::_Node_iterator<int, true, false>&, bool, true>(std::__detail::_Node_iterator<int, true, false>&, bool&&) [220]
                0.00    0.00       5/5           std::__detail::_Node_iterator<int, true, false>& std::forward<std::__detail::_Node_iterator<int, true, false>&>(std::remove_reference<std::__detail::_Node_iterator<int, true, false>&>::type&) [240]
                0.00    0.00       5/10          bool&& std::forward<bool>(std::remove_reference<bool>::type&) [138]
-----------------------------------------------
                0.00    0.00       5/5           main [6]
[221]    0.0    0.00    0.00       5         std::pair<int, int>::pair<int&, int&, true>(int&, int&) [221]
                0.00    0.00      10/10          int& std::forward<int&>(std::remove_reference<int&>::type&) [137]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [225]
[222]    0.0    0.00    0.00       5         std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_node() [222]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::_List_node<std::pair<int, int> > > >::allocate(std::allocator<std::_List_node<std::pair<int, int> > >&, unsigned long) [216]
-----------------------------------------------
                0.00    0.00       5/5           void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<std::pair<int, int> >(std::_List_iterator<std::pair<int, int> >, std::pair<int, int>&&) [226]
[223]    0.0    0.00    0.00       5         std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_inc_size(unsigned long) [223]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_clear() [316]
[224]    0.0    0.00    0.00       5         std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_put_node(std::_List_node<std::pair<int, int> >*) [224]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::_List_node<std::pair<int, int> > > >::deallocate(std::allocator<std::_List_node<std::pair<int, int> > >&, std::_List_node<std::pair<int, int> >*, unsigned long) [214]
-----------------------------------------------
                0.00    0.00       5/5           void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<std::pair<int, int> >(std::_List_iterator<std::pair<int, int> >, std::pair<int, int>&&) [226]
[225]    0.0    0.00    0.00       5         std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [225]
                0.00    0.00       5/5           std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_node() [222]
                0.00    0.00       5/10          std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Node_allocator() [129]
                0.00    0.00       5/5           std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::__allocated_ptr(std::allocator<std::_List_node<std::pair<int, int> > >&, std::_List_node<std::pair<int, int> >*) [207]
                0.00    0.00       5/20          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [42]
                0.00    0.00       5/20          std::_List_node<std::pair<int, int> >::_M_valptr() [41]
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<std::_List_node<std::pair<int, int> > > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::_List_node<std::pair<int, int> > >&, std::pair<int, int>*, std::pair<int, int>&&) [217]
                0.00    0.00       5/5           std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::operator=(decltype(nullptr)) [209]
                0.00    0.00       5/5           std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::~__allocated_ptr() [208]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&) [227]
[226]    0.0    0.00    0.00       5         void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<std::pair<int, int> >(std::_List_iterator<std::pair<int, int> >, std::pair<int, int>&&) [226]
                0.00    0.00       5/20          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [42]
                0.00    0.00       5/5           std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [225]
                0.00    0.00       5/5           std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_inc_size(unsigned long) [223]
-----------------------------------------------
                0.00    0.00       5/5           main [6]
[227]    0.0    0.00    0.00       5         std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&) [227]
                0.00    0.00       5/5           std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [238]
                0.00    0.00       5/7           std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [166]
                0.00    0.00       5/5           void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<std::pair<int, int> >(std::_List_iterator<std::pair<int, int> >, std::pair<int, int>&&) [226]
-----------------------------------------------
                0.00    0.00       5/5           void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [259]
[228]    0.0    0.00    0.00       5         int& std::__cxx11::list<int, std::allocator<int> >::emplace_back<int const&>(int const&) [228]
                0.00    0.00       5/109         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00       5/41          std::__cxx11::list<int, std::allocator<int> >::end() [18]
                0.00    0.00       5/5           std::__cxx11::list<int, std::allocator<int> >::back() [229]
                0.00    0.00       5/15          void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [65]
-----------------------------------------------
                0.00    0.00       5/5           int& std::__cxx11::list<int, std::allocator<int> >::emplace_back<int const&>(int const&) [228]
[229]    0.0    0.00    0.00       5         std::__cxx11::list<int, std::allocator<int> >::back() [229]
                0.00    0.00       5/41          std::__cxx11::list<int, std::allocator<int> >::end() [18]
                0.00    0.00       5/5           std::_List_iterator<int>::operator--() [205]
                0.00    0.00       5/27          std::_List_iterator<int>::operator*() const [26]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&) [232]
[230]    0.0    0.00    0.00       5         std::__detail::_Hash_node<int, false>::_Hash_node() [230]
                0.00    0.00       5/6           std::__detail::_Hash_node_base::_Hash_node_base() [177]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node_value<int, false> const&) const [197]
[231]    0.0    0.00    0.00       5         std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_S_equals(unsigned long, std::__detail::_Hash_node_code_cache<false> const&) [231]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > >::operator()<int const&>(int const&) const [194]
[232]    0.0    0.00    0.00       5         std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&) [232]
                0.00    0.00      10/22          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_node_allocator() [36]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::allocate(std::allocator<std::__detail::_Hash_node<int, false> >&, unsigned long) [212]
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>* std::__to_address<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>*) [237]
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>::_Hash_node() [230]
                0.00    0.00       5/39          operator new(unsigned long, void*) [20]
                0.00    0.00       5/109         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00       5/10          std::__detail::_Hash_node_value_base<int>::_M_valptr() [136]
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::construct<int, int const&>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*, int const&) [213]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<int, false>*) [327]
[233]    0.0    0.00    0.00       5         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_node(std::__detail::_Hash_node<int, false>*) [233]
                0.00    0.00       5/10          std::__detail::_Hash_node_value_base<int>::_M_valptr() [136]
                0.00    0.00       5/22          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_node_allocator() [36]
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::destroy<int>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*) [211]
                0.00    0.00       5/5           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<int, false>*) [234]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_node(std::__detail::_Hash_node<int, false>*) [233]
[234]    0.0    0.00    0.00       5         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<int, false>*) [234]
                0.00    0.00       5/5           std::pointer_traits<std::__detail::_Hash_node<int, false>*>::pointer_to(std::__detail::_Hash_node<int, false>&) [206]
                0.00    0.00       5/22          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_node_allocator() [36]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<int, false> >&, std::__detail::_Hash_node<int, false>*, unsigned long) [210]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>* std::addressof<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>&) [241]
[235]    0.0    0.00    0.00       5         std::__detail::_Hash_node<int, false>* std::__addressof<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>&) [235]
-----------------------------------------------
                0.00    0.00       5/5           std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::__allocated_ptr(std::allocator<std::_List_node<std::pair<int, int> > >&, std::_List_node<std::pair<int, int> >*) [207]
[236]    0.0    0.00    0.00       5         std::allocator<std::_List_node<std::pair<int, int> > >* std::__addressof<std::allocator<std::_List_node<std::pair<int, int> > > >(std::allocator<std::_List_node<std::pair<int, int> > >&) [236]
-----------------------------------------------
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_node<int const&>(int const&) [232]
[237]    0.0    0.00    0.00       5         std::__detail::_Hash_node<int, false>* std::__to_address<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>*) [237]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&) [227]
[238]    0.0    0.00    0.00       5         std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [238]
-----------------------------------------------
                0.00    0.00       5/5           std::pair<std::__detail::_Node_iterator<int, true, false>, bool>::pair<std::__detail::_Node_iterator<int, true, false>, bool, true>(std::__detail::_Node_iterator<int, true, false>&&, bool&&) [219]
[239]    0.0    0.00    0.00       5         std::__detail::_Node_iterator<int, true, false>&& std::forward<std::__detail::_Node_iterator<int, true, false> >(std::remove_reference<std::__detail::_Node_iterator<int, true, false> >::type&) [239]
-----------------------------------------------
                0.00    0.00       5/5           std::pair<std::__detail::_Node_iterator<int, true, false>, bool>::pair<std::__detail::_Node_iterator<int, true, false>&, bool, true>(std::__detail::_Node_iterator<int, true, false>&, bool&&) [220]
[240]    0.0    0.00    0.00       5         std::__detail::_Node_iterator<int, true, false>& std::forward<std::__detail::_Node_iterator<int, true, false>&>(std::remove_reference<std::__detail::_Node_iterator<int, true, false>&>::type&) [240]
-----------------------------------------------
                0.00    0.00       5/5           std::pointer_traits<std::__detail::_Hash_node<int, false>*>::pointer_to(std::__detail::_Hash_node<int, false>&) [206]
[241]    0.0    0.00    0.00       5         std::__detail::_Hash_node<int, false>* std::addressof<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>&) [241]
                0.00    0.00       5/5           std::__detail::_Hash_node<int, false>* std::__addressof<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>&) [235]
-----------------------------------------------
                0.00    0.00       4/4           std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<int, false>*) [204]
[242]    0.0    0.00    0.00       4         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&) const [242]
                0.00    0.00       4/4           std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&, unsigned long) const [243]
-----------------------------------------------
                0.00    0.00       4/4           std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&) const [242]
[243]    0.0    0.00    0.00       4         std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<int, false> const&, unsigned long) const [243]
                0.00    0.00       4/9           std::__detail::_Hash_node_value_base<int>::_M_v() const [147]
                0.00    0.00       4/19          int const& std::__detail::_Identity::operator()<int const&>(int const&) const [43]
                0.00    0.00       4/14          std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(int const&) const [70]
                0.00    0.00       4/15          std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [52]
-----------------------------------------------
                0.00    0.00       4/4           main [6]
[244]    0.0    0.00    0.00       4         std::operator!=(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > const&, std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > const&) [244]
-----------------------------------------------
